merchant_id,repaid_date,amount
125870141,13-12-2023,5.2
125870141,12-12-2023,2.6
125870141,09-12-2023,1.65
125870141,06-12-2023,1.17
125870141,06-12-2023,1554.47
125870141,31-12-2023,2.85
125870141,30-12-2023,2.6
125870141,27-12-2023,4.5
125870141,22-12-2023,1.9
125870141,21-12-2023,3.8
125870141,21-12-2023,0.85
125870141,19-12-2023,0.95
125870141,19-12-2023,2.25
125870141,16-12-2023,3.05
125870141,15-12-2023,5.45
125870141,15-12-2023,11.4
125870141,13-12-2023,0.95
125870141,12-12-2023,9.5
125870141,10-12-2023,2.35
125870141,08-12-2023,0.55
125870141,06-12-2023,0.95
125870141,06-12-2023,2500
125870141,28-01-2024,4.5
125870141,22-01-2024,503.55
125870141,19-01-2024,3.8
125870141,17-01-2024,1.9
125870141,11-01-2024,0.95
125870141,06-01-2024,156.5
125870141,05-01-2024,0.95
125870141,02-01-2024,3.8
125870141,31-01-2024,1643.23
125870141,28-01-2024,6.4
125870141,19-01-2024,0.85
125870141,17-01-2024,1.9
125870141,17-01-2024,3.8
125870141,11-01-2024,0.95
125870141,07-01-2024,6.15
125870141,05-01-2024,4.5
125870141,03-01-2024,0.95
125870141,02-01-2024,3.8
125870141,07-02-2024,43
146494206,30-08-2023,96.69
146494206,28-08-2023,5400
146494206,28-08-2023,188.8
146494206,30-08-2023,4903.31
146494206,02-09-2023,8.47
146494206,01-09-2023,5500
146494206,17-09-2023,10
146494206,01-09-2023,5500
146494206,01-09-2023,5500
116191292,30-08-2023,49.75
116191292,31-08-2023,500
116191292,30-08-2023,110.89
116191292,29-09-2023,13.09
116191292,28-09-2023,5.95
116191292,26-09-2023,500
116191292,25-09-2023,3.23
116191292,25-09-2023,400.95
124840948,03-04-2024,534
124840948,02-04-2024,2027.36
124840948,31-05-2024,125.18
124840948,30-05-2024,500.95
124840948,30-05-2024,236.49
124840948,29-05-2024,50288
124840948,28-05-2024,2444.68
124840948,27-05-2024,50547
124840948,26-05-2024,2003.8
124840948,25-05-2024,19986
124840948,25-05-2024,26
124840948,25-05-2024,19959.6
124840948,24-05-2024,31124
124840948,24-05-2024,1071.41
124840948,24-05-2024,3302.69
124840948,23-05-2024,12711
124840948,23-05-2024,1001.9
124840948,23-05-2024,321.88
124840948,22-05-2024,35755
124840948,20-05-2024,3084.56
124840948,19-05-2024,17690
124840948,19-05-2024,12251.25
124840948,18-05-2024,36000
124840948,17-05-2024,35235
124840948,17-05-2024,6685.25
124840948,17-05-2024,2003.8
124840948,16-05-2024,1001.9
124840948,16-05-2024,1201.9
124840948,15-05-2024,0.95
124840948,15-05-2024,1001.9
124840948,14-05-2024,1734.09
124840948,13-05-2024,46844
124840948,12-05-2024,1451.33
124840948,11-05-2024,51000
124840948,10-05-2024,48785
124840948,09-05-2024,3393.24
124840948,08-05-2024,22510
124840948,07-05-2024,43595.64
124840948,06-05-2024,1256.68
124840948,06-05-2024,500
124840948,06-05-2024,483.92
124840948,06-05-2024,2003.8
124840948,03-05-2024,44932
124840948,03-05-2024,1552.66
124840948,03-05-2024,2010.87
124840948,02-05-2024,35449
124840948,02-05-2024,1001.9
124840948,02-05-2024,1649.38
124840948,01-05-2024,35978
124840948,01-05-2024,4006.65
124840948,31-05-2024,50792
124840948,30-05-2024,4545.58
124840948,29-05-2024,711.75
124840948,28-05-2024,48556
124840948,27-05-2024,452.51
124840948,26-05-2024,28822
124840948,26-05-2024,188.38
124840948,25-05-2024,30314.11
124840948,24-05-2024,501.65
124840948,23-05-2024,21966.1
124840948,22-05-2024,244.11
124840948,21-05-2024,36000
124840948,20-05-2024,32916
124840948,19-05-2024,6058.55
124840948,17-05-2024,5006.65
124840948,17-05-2024,2069.63
124840948,16-05-2024,46463
124840948,16-05-2024,1001.9
124840948,16-05-2024,1331.03
124840948,15-05-2024,6721
124840948,15-05-2024,500
124840948,15-05-2024,1357.25
124840948,15-05-2024,41419.23
124840948,14-05-2024,49266
124840948,12-05-2024,2704.75
124840948,10-05-2024,2214.73
124840948,09-05-2024,47607
124840948,08-05-2024,28489.36
124840948,07-05-2024,1064
124840948,07-05-2024,5056.65
124840948,06-05-2024,9199.76
124840948,06-05-2024,9239.69
124840948,05-05-2024,51000
124840948,04-05-2024,4500
124840948,03-05-2024,2504.75
124840948,02-05-2024,8009.5
124840948,02-05-2024,6058.55
124840948,01-05-2024,10004.75
124840948,01-05-2024,1010.62
124840948,29-06-2024,4517.14
124840948,28-06-2024,4427.13
124840948,28-06-2024,7761.85
124840948,26-06-2024,41000
124840948,26-06-2024,51000
124840948,25-06-2024,50136
124840948,25-06-2024,1.4
124840948,24-06-2024,1246.36
124840948,24-06-2024,7808.71
124840948,23-06-2024,2005.45
124840948,22-06-2024,2504.75
124840948,21-06-2024,31800
124840948,20-06-2024,31800
124840948,19-06-2024,31800
124840948,18-06-2024,23901
124840948,18-06-2024,2303.8
124840948,17-06-2024,3506.65
124840948,17-06-2024,1001.9
124840948,16-06-2024,95
124840948,12-06-2024,1428.29
124840948,11-06-2024,606.76
124840948,09-06-2024,17072
124840948,09-06-2024,6.65
124840948,09-06-2024,920.46
124840948,08-06-2024,48828
124840948,07-06-2024,2466.15
124840948,05-06-2024,43369
124840948,05-06-2024,3006.65
124840948,05-06-2024,817.8
124840948,03-06-2024,30000
124840948,02-06-2024,114.58
124840948,01-06-2024,51000
124840948,29-06-2024,50999.06
124840948,29-06-2024,46483
124840948,28-06-2024,11693
124840948,28-06-2024,27118.35
124840948,27-06-2024,10000
124840948,25-06-2024,862.41
124840948,24-06-2024,33914
124840948,24-06-2024,5206.65
124840948,23-06-2024,751.14
124840948,23-06-2024,68.32
124840948,22-06-2024,48034
124840948,22-06-2024,455.96
124840948,21-06-2024,24854.43
124840948,18-06-2024,200.95
124840948,18-06-2024,5394.37
124840948,17-06-2024,8431
124840948,17-06-2024,13145.05
124840948,16-06-2024,2003.8
124840948,16-06-2024,51.04
124840948,15-06-2024,28739.2
124840948,14-06-2024,355.85
124840948,13-06-2024,9534.53
124840948,12-06-2024,3507.6
124840948,11-06-2024,50394
124840948,09-06-2024,28000
124840948,09-06-2024,5000
124840948,08-06-2024,1905.76
124840948,07-06-2024,6006.65
124840948,07-06-2024,30793.99
124840948,05-06-2024,1001.9
124840948,05-06-2024,2804.75
124840948,04-06-2024,51000
124840948,03-06-2024,19966
124840948,02-06-2024,2051.65
138501011,07-09-2023,5
138501011,07-09-2023,262.25
138501011,05-09-2023,10.37
138501011,27-01-2024,5000
116862416,10-09-2023,500.95
116862416,06-09-2023,5.05
116862416,07-09-2023,33
116862416,07-10-2023,24
116862416,09-10-2023,10064.45
116862416,11-11-2023,64.37
133928077,30-09-2023,3533.35
133928077,29-09-2023,510.95
133928077,29-09-2023,1273.26
133928077,28-09-2023,1330
133928077,26-09-2023,610.95
133928077,26-09-2023,1029.2
133928077,24-09-2023,7678
133928077,21-09-2023,8471
133928077,20-09-2023,1011.9
133928077,20-09-2023,3546.65
133928077,19-09-2023,2023.8
133928077,15-09-2023,17000
133928077,13-09-2023,10000
133928077,12-09-2023,14000
133928077,11-09-2023,10000
133928077,09-09-2023,710.95
133928077,30-09-2023,5040
133928077,30-09-2023,11508.9
133928077,29-09-2023,418.19
133928077,29-09-2023,4006.65
133928077,28-09-2023,13669.95
133928077,26-09-2023,1356
133928077,26-09-2023,2003.8
133928077,24-09-2023,12821.91
133928077,23-09-2023,10000
133928077,22-09-2023,15000
133928077,21-09-2023,1529.68
133928077,20-09-2023,3950
133928077,20-09-2023,510.95
133928077,19-09-2023,4755.65
133928077,18-09-2023,1200.63
133928077,17-09-2023,5000
133928077,16-09-2023,10000
133928077,10-09-2023,14500
133928077,09-09-2023,12660
133928077,09-09-2023,1129.31
133928077,08-09-2023,584
133928077,23-10-2023,10000
116191292,23-09-2023,50
116191292,20-09-2023,300.95
116191292,19-09-2023,16.28
116191292,17-09-2023,4
116191292,17-09-2023,6.74
116191292,16-09-2023,7000
116191292,16-09-2023,78.6
116191292,16-09-2023,300.95
116191292,13-09-2023,1501.42
116191292,12-09-2023,400.95
116191292,12-09-2023,6.42
116191292,08-09-2023,400.95
116191292,06-09-2023,10009.5
116191292,28-09-2023,500.95
116191292,26-09-2023,400.95
116191292,24-09-2023,998.82
116191292,24-09-2023,400.95
116191292,21-09-2023,599.29
116191292,20-09-2023,500
116191292,19-09-2023,35.44
116191292,19-09-2023,8009.5
116191292,17-09-2023,21413.28
116191292,16-09-2023,100.95
116191292,15-09-2023,10425
116191292,15-09-2023,73.53
116191292,13-09-2023,16104.23
116191292,13-09-2023,500.95
116191292,12-09-2023,400.95
116191292,08-09-2023,184.98
116191292,07-09-2023,7798
116191292,02-09-2023,10009.5
116191292,01-09-2023,498.8
116191292,31-10-2023,301.9
116191292,27-10-2023,500.95
116191292,21-10-2023,2904.75
116191292,20-10-2023,400.95
116191292,18-10-2023,30.59
116191292,17-10-2023,46.9
116191292,16-10-2023,10009.5
116191292,16-10-2023,3506.65
116191292,06-10-2023,6302
116191292,06-10-2023,500.95
116191292,06-10-2023,14217.1
116191292,31-10-2023,100
116191292,21-10-2023,500.95
116191292,20-10-2023,2003.8
116191292,19-10-2023,502.6
116191292,17-10-2023,93.27
116191292,17-10-2023,7085.13
116191292,16-10-2023,99.88
116191292,16-10-2023,500
116191292,16-10-2023,3606.65
116191292,15-10-2023,10.7
116191292,09-10-2023,1046.41
116191292,06-10-2023,6301.12
116191292,06-10-2023,1001.9
116191292,03-11-2023,400.95
116191292,02-11-2023,95.95
116191292,22-11-2023,54.92
116191292,04-11-2023,12784.88
116191292,03-11-2023,1001.9
116191292,02-11-2023,500.95
116191292,30-12-2023,4400
116191292,21-12-2023,1000
116191292,09-12-2023,1154.08
116191292,30-12-2023,15000
116191292,03-01-2024,471
134528138,31-08-2023,11.2
134528138,30-08-2023,3523.53
134528138,30-08-2023,5.43
134528138,03-09-2023,6
134528138,01-09-2023,1460
134528138,18-10-2023,400
134528138,16-10-2023,500.47
134528138,28-10-2023,598
134528138,18-10-2023,500
134528138,15-10-2023,501.63
134528138,03-11-2023,19
114538830,30-08-2023,81.26
114538830,30-08-2023,368
114538830,11-09-2023,7200
114538830,18-09-2023,13000
114538830,08-09-2023,19000
114538830,06-09-2023,19000
114538830,05-09-2023,18999.14
114538830,23-10-2023,1135
114538830,19-10-2023,3.88
114538830,18-10-2023,5039.5
114538830,17-10-2023,2023.8
114538830,16-10-2023,579.6
114538830,15-10-2023,394.08
114538830,20-10-2023,6.27
114538830,18-10-2023,6.38
114538830,17-10-2023,1001.9
114538830,17-10-2023,4006.65
114538830,16-10-2023,2003.8
114538830,06-11-2023,22.75
114538830,04-11-2023,41.13
114538830,04-11-2023,7.21
114538830,02-12-2023,1
126619543,30-08-2023,365.8
126619543,30-09-2023,1000
126619543,30-09-2023,1665
133928077,20-10-2023,6999.34
133928077,19-10-2023,453
133928077,19-10-2023,1001.9
133928077,19-10-2023,510.95
133928077,19-10-2023,10093.3
133928077,16-10-2023,16474.72
133928077,16-10-2023,6006.65
133928077,16-10-2023,1974.09
133928077,15-10-2023,20500
133928077,10-10-2023,10000
133928077,08-10-2023,10000
133928077,07-10-2023,10000
133928077,06-10-2023,1033.45
133928077,02-10-2023,5086.4
133928077,19-10-2023,3480.21
133928077,19-10-2023,851.9
133928077,19-10-2023,2123.8
133928077,19-10-2023,11.52
133928077,17-10-2023,5999.63
133928077,17-10-2023,4025
133928077,16-10-2023,19133.09
133928077,15-10-2023,866.9
133928077,13-10-2023,20500
133928077,12-10-2023,20500
133928077,10-10-2023,20500
133928077,06-10-2023,8966.24
133928077,04-10-2023,10200
133928077,03-10-2023,15000
133928077,02-10-2023,4913
133928077,01-10-2023,418
133928077,02-11-2023,138.55
116065527,30-09-2023,9280
116065527,29-09-2023,12990
116065527,28-09-2023,2990
116065527,27-09-2023,2910
116065527,26-09-2023,13000
116065527,23-09-2023,2804.75
116065527,21-09-2023,37
116065527,19-09-2023,3.11
116065527,19-09-2023,1616.32
116065527,18-09-2023,5845.82
116065527,17-09-2023,1500
116065527,16-09-2023,415
116065527,15-09-2023,2103.8
116065527,13-09-2023,365
116065527,11-09-2023,106.8
116065527,30-09-2023,1680
116065527,28-09-2023,10000
116065527,27-09-2023,10
116065527,27-09-2023,10080
116065527,26-09-2023,2425.34
116065527,26-09-2023,9.66
116065527,23-09-2023,10172.93
116065527,22-09-2023,8.5
116065527,22-09-2023,5463
116065527,21-09-2023,19.73
116065527,21-09-2023,10508.66
116065527,20-09-2023,12971
116065527,17-09-2023,1900
116065527,17-09-2023,2000
116065527,16-09-2023,1336
116065527,15-09-2023,500
116065527,15-09-2023,1000
116065527,15-09-2023,29.38
116065527,14-09-2023,2435
116065527,13-09-2023,6200
116065527,11-09-2023,8200
116065527,25-10-2023,8109.5
116065527,24-10-2023,1000
116065527,24-10-2023,79.31
116065527,21-10-2023,1
116065527,20-10-2023,10977.09
116065527,18-10-2023,2.28
116065527,17-10-2023,10700
116065527,12-10-2023,2100
116065527,11-10-2023,12500
116065527,09-10-2023,12188.71
116065527,07-10-2023,287.8
116065527,06-10-2023,5198
116065527,03-10-2023,5300
116065527,02-10-2023,2000
116065527,01-10-2023,4.67
116065527,01-10-2023,2021.68
116065527,25-10-2023,1309
116065527,25-10-2023,500
116065527,24-10-2023,2000
116065527,21-10-2023,1
116065527,20-10-2023,2003.8
116065527,15-10-2023,46.83
116065527,12-10-2023,2100
116065527,09-10-2023,10.6
116065527,07-10-2023,11712
116065527,06-10-2023,5759.26
116065527,03-10-2023,6293.49
116065527,03-10-2023,58.98
116065527,02-10-2023,1500
116065527,01-10-2023,12985.33
116065527,01-10-2023,8.32
116065527,29-11-2023,146.54
116065527,28-11-2023,82.61
116065527,28-11-2023,9553.21
116065527,25-11-2023,9875
116065527,24-11-2023,41.9
116065527,24-11-2023,340
116065527,23-11-2023,6857
116065527,23-11-2023,55.95
116065527,02-11-2023,131.79
116065527,30-11-2023,3.35
116065527,29-11-2023,49.11
116065527,29-11-2023,85.63
116065527,29-11-2023,1992.85
116065527,29-11-2023,3456.65
116065527,25-11-2023,3000
116065527,24-11-2023,3943
116065527,23-11-2023,7.8
116065527,23-11-2023,5080
116065527,01-11-2023,10
116065527,04-12-2023,74.53
116065527,01-12-2023,700
116065527,05-12-2023,12534
116065527,05-12-2023,194.84
116065527,04-12-2023,600
116065527,03-12-2023,97.01
116065527,02-12-2023,11897
116065527,01-12-2023,450
116065527,03-01-2024,40
116065527,19-03-2024,0.95
116065527,14-03-2024,4006.65
116065527,08-03-2024,1001.9
116065527,07-03-2024,148.93
116065527,06-03-2024,1475
116065527,04-03-2024,1000
116065527,04-03-2024,6.65
116065527,03-03-2024,13.3
116065527,03-03-2024,32.75
116065527,08-03-2024,61.44
116065527,08-03-2024,177.33
116065527,07-03-2024,1351
116065527,04-03-2024,8.81
116065527,04-03-2024,1.9
116065527,04-03-2024,0.95
116065527,04-03-2024,16.53
116065527,03-03-2024,1445
116065527,03-03-2024,9.5
116065527,20-04-2024,6318.05
116065527,18-04-2024,9.5
116065527,20-04-2024,2700
116065527,16-04-2024,3.32
116065527,06-04-2024,18.23
116065527,04-05-2024,130.83
116065527,03-05-2024,11.54
126001015,29-09-2023,23500
126001015,27-09-2023,23500
126001015,25-09-2023,23500
126001015,22-09-2023,23500
126001015,21-09-2023,23500
126001015,20-09-2023,23000
126001015,19-09-2023,20000
126001015,16-09-2023,23500
126001015,14-09-2023,16500
126001015,13-09-2023,16499.59
126001015,13-09-2023,555
126001015,21-10-2023,23500
126001015,19-10-2023,23500
126001015,18-10-2023,23500
126001015,17-10-2023,500
126001015,12-10-2023,23500
126001015,09-10-2023,23500
126001015,08-10-2023,23500
126001015,07-10-2023,23500
126001015,05-10-2023,23500
126001015,04-10-2023,22999.58
126001015,04-10-2023,20
126001015,03-10-2023,23500
126001015,03-10-2023,23500
126001015,02-10-2023,23500
126001015,03-11-2023,190
126001015,05-12-2023,23500
126001015,04-12-2023,23500
126001015,06-12-2023,23500
126001015,03-01-2024,57
126001015,27-03-2024,23499.8
126001015,26-06-2024,22263
126001015,22-06-2024,4512.35
126001015,22-06-2024,9183.12
126001015,07-06-2024,11608.65
126001015,07-06-2024,3806.65
126001015,07-06-2024,1108.26
126001015,06-06-2024,14008
126001015,06-06-2024,1001.9
126001015,26-06-2024,1236.51
126001015,22-06-2024,6299
126001015,22-06-2024,3505.45
126001015,20-06-2024,23000
126001015,19-06-2024,23500
126001015,07-06-2024,3370
126001015,07-06-2024,1703.8
126001015,07-06-2024,1902.85
126001015,06-06-2024,7811.4
126001015,06-06-2024,679.47
112159489,27-09-2023,20485.93
112159489,27-09-2023,0.82
112159489,26-09-2023,0.02
112159489,26-09-2023,0.45
112159489,23-09-2023,441.57
112159489,23-09-2023,1103.45
112159489,21-09-2023,5997.25
112159489,20-09-2023,16000
112159489,19-09-2023,19999.03
112159489,17-09-2023,50000
112159489,15-09-2023,10008.55
112159489,30-09-2023,79999.31
112159489,30-09-2023,0.69
112159489,28-09-2023,3000
112159489,27-09-2023,29514
112159489,27-09-2023,32486
112159489,27-09-2023,9513.25
112159489,26-09-2023,47999.98
112159489,26-09-2023,46999.55
112159489,25-09-2023,45558.43
112159489,23-09-2023,52949.88
112159489,23-09-2023,38945.78
112159489,21-09-2023,0.89
112159489,21-09-2023,8002.75
112159489,15-09-2023,61293
112159489,14-09-2023,28699.1
112159489,14-09-2023,28733.32
112159489,13-09-2023,2360
112159489,18-10-2023,66998
112159489,16-10-2023,26001
112159489,16-10-2023,26001
112159489,16-10-2023,26921.12
112159489,15-10-2023,5009.24
112159489,04-10-2023,373
112159489,17-10-2023,0.81
112159489,15-10-2023,18990.75
112159489,11-10-2023,50000
112159489,09-10-2023,20000
112159489,06-10-2023,20000
112159489,04-10-2023,49999.75
112159489,30-11-2023,12000
112159489,30-11-2023,21000
112159489,30-11-2023,1.65
112159489,29-11-2023,25000
112159489,30-11-2023,905.6
112159489,30-11-2023,8011.68
112159489,30-11-2023,3.53
112159489,30-11-2023,4908.55
112159489,29-11-2023,14000
112159489,31-12-2023,22047
112159489,30-12-2023,27742.67
112159489,13-12-2023,31985.16
112159489,13-12-2023,13058.42
112159489,12-12-2023,0.57
112159489,11-12-2023,4113
112159489,10-12-2023,5512.36
112159489,09-12-2023,35001.6
112159489,08-12-2023,9134.2
112159489,06-12-2023,17.1
112159489,06-12-2023,8.55
112159489,06-12-2023,28250.5
112159489,06-12-2023,43.56
112159489,04-12-2023,90000
112159489,03-12-2023,12996.02
112159489,03-12-2023,50000
112159489,03-12-2023,0.95
112159489,01-12-2023,217.73
112159489,30-12-2023,9.51
112159489,30-12-2023,0.82
112159489,13-12-2023,24965.98
112159489,13-12-2023,4755.61
112159489,13-12-2023,9327.98
112159489,10-12-2023,18325.88
112159489,09-12-2023,4016.29
112159489,08-12-2023,970.54
112159489,07-12-2023,30000
112159489,06-12-2023,18476.98
112159489,06-12-2023,2532
112159489,06-12-2023,9548.68
112159489,05-12-2023,1000
112159489,03-12-2023,30000
112159489,03-12-2023,1.7
112159489,02-12-2023,0.4
112159489,01-12-2023,0.1
112159489,01-12-2023,8518.98
112159489,01-12-2023,60683.82
112159489,31-01-2024,501.57
112159489,31-01-2024,11467.21
112159489,31-01-2024,70.83
112159489,30-01-2024,49800
112159489,26-01-2024,42539.76
112159489,25-01-2024,3245.01
112159489,25-01-2024,8727.27
112159489,23-01-2024,13028.87
112159489,23-01-2024,12023.37
112159489,23-01-2024,4971.99
112159489,21-01-2024,5906
112159489,21-01-2024,13442.58
112159489,19-01-2024,3108.55
112159489,19-01-2024,7422.03
112159489,18-01-2024,12025.65
112159489,16-01-2024,10016.72
112159489,15-01-2024,5609
112159489,15-01-2024,12447.09
112159489,14-01-2024,8.92
112159489,14-01-2024,12315.76
112159489,12-01-2024,7257
112159489,12-01-2024,6334.2
112159489,12-01-2024,11231.78
112159489,08-01-2024,48113
112159489,06-01-2024,28.65
112159489,05-01-2024,1000
112159489,02-01-2024,426.44
112159489,31-01-2024,12.35
112159489,31-01-2024,333.44
112159489,26-01-2024,7233
112159489,26-01-2024,27.81
112159489,25-01-2024,13631
112159489,25-01-2024,15000
112159489,25-01-2024,24029.64
112159489,24-01-2024,167.3
112159489,24-01-2024,7716.48
112159489,23-01-2024,12023.37
112159489,23-01-2024,35.05
112159489,21-01-2024,11027.35
112159489,21-01-2024,19424.94
112159489,20-01-2024,16197
112159489,19-01-2024,6.76
112159489,18-01-2024,19.26
112159489,16-01-2024,1003.13
112159489,15-01-2024,41.72
112159489,14-01-2024,21.36
112159489,14-01-2024,19347.5
112159489,14-01-2024,9.5
112159489,13-01-2024,30000
112159489,12-01-2024,24113.73
112159489,12-01-2024,62.69
112159489,10-01-2024,49800
112159489,09-01-2024,35000
112159489,06-01-2024,663
112159489,05-01-2024,1000
112159489,03-01-2024,33296
112159489,29-02-2024,3.13
112159489,29-02-2024,2626.19
112159489,29-02-2024,245.77
112159489,27-02-2024,40.54
112159489,24-02-2024,22000
112159489,20-02-2024,25579.92
112159489,13-02-2024,14770
112159489,13-02-2024,6835.94
112159489,13-02-2024,14237.38
112159489,13-02-2024,20420.6
112159489,12-02-2024,33451.13
112159489,09-02-2024,5516.38
112159489,08-02-2024,43.52
112159489,08-02-2024,7576.47
112159489,07-02-2024,41271
112159489,07-02-2024,0.85
112159489,06-02-2024,49800
112159489,04-02-2024,46986
112159489,04-02-2024,5.01
112159489,02-02-2024,26076
112159489,01-02-2024,13.5
112159489,29-02-2024,0.01
112159489,29-02-2024,1543.13
112159489,29-02-2024,6038.11
112159489,29-02-2024,6.26
112159489,27-02-2024,10500
112159489,24-02-2024,8953.77
112159489,20-02-2024,408.83
112159489,14-02-2024,56.57
112159489,13-02-2024,7014.81
112159489,13-02-2024,9221.71
112159489,12-02-2024,16348
112159489,11-02-2024,0.86
112159489,09-02-2024,3668
112159489,08-02-2024,21329.73
112159489,08-02-2024,1035.99
112159489,08-02-2024,829.83
112159489,07-02-2024,8528.56
112159489,04-02-2024,2808.77
112159489,02-02-2024,12014.82
112159489,31-03-2024,9.44
112159489,31-03-2024,3895.58
112159489,31-03-2024,64.6
112159489,30-03-2024,15010.48
112159489,29-03-2024,33845.07
112159489,28-03-2024,20000
112159489,28-03-2024,1953.29
112159489,28-03-2024,3008.55
112159489,27-03-2024,8719.84
112159489,27-03-2024,2.03
112159489,27-03-2024,14355.69
112159489,27-03-2024,17000
112159489,26-03-2024,8.84
112159489,26-03-2024,9444.24
112159489,25-03-2024,5008.55
112159489,24-03-2024,7346.52
112159489,23-03-2024,13459
112159489,23-03-2024,2206.89
112159489,23-03-2024,1029.32
112159489,21-03-2024,20200
112159489,19-03-2024,1009.5
112159489,18-03-2024,15604
112159489,16-03-2024,215.38
112159489,16-03-2024,17.1
112159489,16-03-2024,633.56
112159489,16-03-2024,501.57
112159489,15-03-2024,0.95
112159489,14-03-2024,16578
112159489,12-03-2024,100
112159489,10-03-2024,2490.4
112159489,09-03-2024,0.81
112159489,07-03-2024,1304.08
112159489,05-03-2024,0.16
112159489,04-03-2024,10499.66
112159489,02-03-2024,0.37
112159489,31-03-2024,401.25
112159489,31-03-2024,49.18
112159489,31-03-2024,8000
112159489,30-03-2024,489.52
112159489,29-03-2024,40736.54
112159489,29-03-2024,2263.46
112159489,28-03-2024,0.8
112159489,28-03-2024,7000
112159489,27-03-2024,1203.77
112159489,27-03-2024,948.12
112159489,26-03-2024,11000
112159489,24-03-2024,11000
112159489,23-03-2024,1504.7
112159489,22-03-2024,10000
112159489,21-03-2024,8000
112159489,19-03-2024,27190.34
112159489,19-03-2024,0.78
112159489,18-03-2024,0.68
112159489,17-03-2024,26536.62
112159489,16-03-2024,611.57
112159489,16-03-2024,7008.55
112159489,16-03-2024,510.82
112159489,16-03-2024,1540.59
112159489,16-03-2024,18.92
112159489,15-03-2024,16799
112159489,14-03-2024,22.85
112159489,12-03-2024,200
112159489,10-03-2024,8008.55
112159489,07-03-2024,9196
112159489,07-03-2024,0.16
112159489,05-03-2024,10499.84
112159489,03-03-2024,0.17
112159489,02-03-2024,10012.13
112159489,02-03-2024,10109.27
112159489,01-03-2024,390.73
112159489,01-03-2024,10496.86
112159489,30-04-2024,4296
112159489,30-04-2024,1304.08
112159489,30-04-2024,0.78
112159489,29-04-2024,13999.03
112159489,29-04-2024,0.3
112159489,29-04-2024,5025.08
112159489,27-04-2024,1094.21
112159489,27-04-2024,0.87
112159489,27-04-2024,21.58
112159489,27-04-2024,25955.82
112159489,27-04-2024,9.49
112159489,26-04-2024,5008.55
112159489,26-04-2024,0.4
112159489,25-04-2024,20000
112159489,25-04-2024,23000
112159489,24-04-2024,11019.52
112159489,24-04-2024,12025.4
112159489,23-04-2024,2509.48
112159489,23-04-2024,0.17
112159489,22-04-2024,19999
112159489,21-04-2024,4406.27
112159489,18-04-2024,15000
112159489,15-04-2024,27439.41
112159489,14-04-2024,28232.73
112159489,13-04-2024,52.06
112159489,13-04-2024,20484.75
112159489,12-04-2024,14000
112159489,11-04-2024,62987.66
112159489,10-04-2024,0.08
112159489,10-04-2024,62998.02
112159489,09-04-2024,0.73
112159489,09-04-2024,62925.66
112159489,08-04-2024,18.04
112159489,07-04-2024,23000
112159489,05-04-2024,38.12
112159489,05-04-2024,75.34
112159489,05-04-2024,15000
112159489,05-04-2024,602.14
112159489,04-04-2024,43197.15
112159489,03-04-2024,31034.74
112159489,02-04-2024,810.11
112159489,30-04-2024,4295.14
112159489,30-04-2024,521.8
112159489,30-04-2024,22000
112159489,29-04-2024,39912
112159489,29-04-2024,8117.95
112159489,27-04-2024,322.65
112159489,27-04-2024,2.19
112159489,27-04-2024,10008.55
112159489,26-04-2024,67.72
112159489,26-04-2024,44000
112159489,25-04-2024,1.21
112159489,25-04-2024,0.87
112159489,24-04-2024,6451
112159489,24-04-2024,2526.65
112159489,24-04-2024,2006.26
112159489,24-04-2024,61.65
112159489,23-04-2024,18000
112159489,23-04-2024,0.4
112159489,22-04-2024,0.44
112159489,21-04-2024,47105
112159489,20-04-2024,0.6
112159489,19-04-2024,5000
112159489,17-04-2024,10688.68
126619543,28-09-2023,970.02
126619543,27-09-2023,3540
126619543,26-09-2023,560.06
126619543,26-09-2023,2194.37
126619543,26-09-2023,88.13
126619543,25-09-2023,3583
126619543,24-09-2023,1717
126619543,24-09-2023,1716.37
126619543,23-09-2023,1337
126619543,23-09-2023,2253.37
126619543,22-09-2023,3544.11
126619543,22-09-2023,1355.68
126619543,21-09-2023,2366
126619543,20-09-2023,2346
126619543,20-09-2023,384.53
126619543,19-09-2023,446.24
126619543,18-09-2023,713
126619543,18-09-2023,210.95
126619543,17-09-2023,2023.07
126619543,14-09-2023,1212.08
126619543,13-09-2023,223
126619543,13-09-2023,1812.18
126619543,11-09-2023,400
126619543,11-09-2023,1000
126619543,10-09-2023,1011
126619543,30-09-2023,999.95
126619543,30-09-2023,1934.77
126619543,29-09-2023,2850
126619543,29-09-2023,749.46
126619543,28-09-2023,998
126619543,28-09-2023,1532.74
126619543,26-09-2023,3040.45
126619543,24-09-2023,483.26
126619543,20-09-2023,109.17
126619543,20-09-2023,260
126619543,19-09-2023,500
126619543,19-09-2023,3154
126619543,18-09-2023,2576.42
126619543,17-09-2023,1434.41
126619543,16-09-2023,42.52
126619543,16-09-2023,4994.04
126619543,15-09-2023,505.96
126619543,14-09-2023,1241.05
126619543,14-09-2023,510.87
126619543,13-09-2023,2810
126619543,13-09-2023,3000
126619543,13-09-2023,510.95
126619543,12-09-2023,2070
126619543,12-09-2023,130.82
126619543,11-09-2023,400
126619543,10-09-2023,2916.72
126619543,10-09-2023,72.28
126619543,08-09-2023,4000
126619543,07-09-2023,3000
126619543,17-10-2023,500.95
